Freq,Word
2,მასე
1,მასწავლებელმა
1,მელაო
1,მელიამ
1,მელიაო
1,მელია
1,მეორეც
1,მეორე
6,მერე
1,მეფეა
1,მეფეს
6,მეფე
1,მეშინია
2,მეც
30,მე
2,მზად
1,მზესუმზირა
1,მთვარეზე
2,მთვარე
1,მთლიანად
1,მიდის
3,მივიტანო
1,მითხრა
1,მიკროტალღური
2,მინდა
1,მინდოდა
1,მიშო
3,მოდი
1,მოვდივარ
3,მოვიტანო
5,მოვიტან
2,მოვკლა
1,მოვყვები
1,მოიცადეთ
1,მოკალი
1,მომიყევი
1,მომცე
13,მომწონს
3,მონადირე
1,მოშივდა
1,მოძებნე
2,მქონდა
1,მყავს
1,მცივა
9,ნანა
1,ნახე
2,ნინომ
1,ნინოს
1,ნკნკ
8,ნკ
2,ორი
10,ოღონდ
1,პაიკი
2,პირველი
5,პლანეტა
1,პლანეტები
4,რაინდი
1,რაკეტა
3,რაო
2,რასაც
1,რასა
2,რას
1,რატომ
1,რაღაცას
1,რაღაცა
10,რა
1,რიცხვია
1,როგორია
2,როგორი
2,როგორ
1,რომელია
1,რომელიც
13,რომ
1,როცა
2,სადაც
5,სად
1,სათვალე
3,სამი
1,სარეცხი
1,საშინელია
2,საშინელი
1,სახლში
5,სდრუზა
1,სხდებიან
1,სხვას
1,სხვა
2,ტოსტერი
1,ტოსტი
1,ტრაქტორები
1,უთხრა
4,უკან
13,უნდა
1,ურეკავს
7,უფრო
1,უყურებდი
1,უყურებ
3,უყურე
1,უყ
1,უცხოპლანეტელები
1,ფიფქიას
1,ფიქსიკში
2,ქალი
1,ქარის
1,ქარმა
1,ქეთი
2,ყავისფერები
2,ყავისფერი
1,ყველას
1,ყველა
1,ყ
1,შავები
2,შავ
1,შალვა
3,შეგიძლია
1,შეგჭამ
2,შედის
1,შევინახე
1,შემიძლია
1,შენგელაიაა
1,შენგელაია
4,შენი
3,შენც
15,შენ
1,შეჭამო
2,შეხედე
1,შვილები
1,შვილსაცა
1,ჩაგირთავ
1,ჩაგირთე
1,ჩაგირთო
1,ჩაგიწერო
1,ჩაგიწერ
1,ჩავიწეროთ
2,ჩაიცვა
2,ჩაიწერო
1,ჩაყო
2,ჩემები
5,ჩემი
1,ჩემს
3,ჩვენი
1,ჩვენ
1,ჩიორამ
1,ჩიორაო
2,ჩიორა
2,ჩიტო
4,ჩუკ
2,ჩუ
1,ცულს
1,ცუნცულასა
1,ცხენით
1,ცხენი
1,ცხოვრობენ
1,ძველია
1,ძველი
1,ძვლები
1,ძირსაცა
2,წააქციე
1,წავიდა
1,წავიღებ
1,წალდუნასა
2,წამოდი
1,წამოვიდა
1,წევს
1,წერია
1,წერს
1,წიგნებით
3,წიგნები
1,წიგნია
1,წითელი
3,წითელქუდას
1,წითელქუდა
1,წყალში
2,ჭადრაკი
1,ჭიამაია
1,ჭირი
1,ჭუჭყიან
5,ხარ
1,ხედავ
1,ხეზე
2,ხელები
1,ხელეჩოს
1,ხელი
1,ხეს
1,ხის
2,ხმა
5,ხო
2,ხურავ
2,ჯერია
5,ჯერ
4,ჰა
1,ჰოპ
1,ჰქონდეს
