Freq,Word
1,იყოო
6,იყო
12,იცი
2,იწერება
1,კამერაში
1,კარგად
1,კარგი
2,კარი
1,კაუჭები
5,კაცო
1,კიბეებზე
3,კიდე
1,კინაღამ
1,კისერი
5,კი
1,კოპალამ
1,კოპალას
4,კოპალა
1,კორონა
1,ლეპტოპს
1,ლოგინზე
2,ლოგინში
2,ლომები
3,ლომი
1,ლომმა
1,მაგან
1,მაგარია
1,მაგას
1,მაგიდაში
1,მაგისთვის
1,მაგრამ
3,მაგ
1,მათემ
7,მათე
1,მაინტერესებს
2,მაინც
1,მანანასთან
1,მანტერესებს
2,მართლა
1,მარიამი
1,მარიამს
1,მარიამ
1,მასწავლებლები
1,მაუსი
1,მაშინ
1,მაჩვენე
1,მგონი
1,მელაპარაკე
4,მერე
2,მეფე
1,მეღადავები
1,მეც
7,მე
1,მიდის
2,მიდი
3,მივდივართ
1,მითხარი
1,მიფრინავენ
1,მიყვებოდა
2,მიშომ
2,მიშოს
1,მიხედე
1,მოგაქვს
1,მოგიგო
1,მოგირჩა
1,მოგიყოლია
8,მოდი
1,მოიცადე
1,მოიცა
2,მომიგო
6,მომიყევი
2,მოსწონს
10,ნახე
1,ნახვა
1,ნელა
2,ნოემბერი
1,ნუ
1,ოთხი
1,ორივესთან
2,ორი
1,ორ
1,ოცდაოთხი
1,ოცდაორი
1,ოცდახუთი
1,ოცდა
1,ოცი
1,პარკში
1,პიველი
1,პირდაპირ
1,პირველია
3,პირველი
1,პირში
2,ჟირაფები
2,ჟირაფი
1,რამდენი
2,რანაირად
8,რას
1,რატომ
1,რაღაცა
1,რაღაცეები
1,რაში
1,რაც
36,რა
1,რვა
1,რისი
1,რიცხვია
1,როა
5,როგორი
2,როგორ
1,რომელია
1,რომელსაც
15,რომ
1,რო
8,სად
1,საერთოდ
1,სათამაშოები
1,სასრიალოებს
3,საქანელები
1,საღორე
1,საჭმელს
1,სახელები
2,სვამენ
1,სიარული
1,სინამდვილეში
1,სპილოები
1,სპილო
1,სრიალებდი
1,სტაფილოსფერი
1,სხვანაირად
2,ტირით
1,უკეთებდა
1,უკვე
7,უნდა
1,უშვრება
1,ფეხზე
1,ფეხსაცმელი
1,ფეხს
1,ფრენები
1,ფრინველების
2,ქეთინო
1,ქეთისთან
1,ქეთის
1,ქეთი
1,ქვია
1,ქუჩაში
1,ყველაფერი
1,შავად
4,შავი
1,შეგაშინა
1,შეგჭამოს
1,შეიტენის
2,შეიძლება
1,შემოგვახტა
8,შენ
1,შეუჭამა
1,შვრებით
1,შლანგივით
1,შოკში
1,შორის
1,შორს
2,შრომა-გარჯით
1,ჩაგირთე
1,ჩავრთავ
1,ჩაიწერეთ
2,ჩანს
2,ჩანხარ
1,ჩართულია
1,ჩაყავენ
1,ჩაწერა
1,ჩახვედით
1,ჩემს
1,ჩვენთან
1,ჩვენი
3,ჩვენ
3,ჩიტი
1,ცოტათი
1,ცხვირით
1,ცხვირს
1,ცხოველების
1,ცხოველები
3,ძალიან
3,წადი
1,წაიკითხოს
1,წამი
1,წამო
1,წასვლა
1,წახვედით
1,წელს
2,წეროები
1,წერტილები
3,წერ
1,წუთია
1,წყალს
1,წყალში
1,ჭამს
2,ხარ
1,ხატავ
3,ხდებოდა
1,ხელივითაა
1,ხელით
1,ხელი
2,ხიდი
1,ხის
2,ხოლმე
3,ხორთუმით
3,ხორთუმი
15,ხო
5,ჯერ
4,ჰა
7,ჰო
1,ჰქვია
1,ჰქონდა
