Freq,Word
2,დიდი
1,დროს
1,დუპ
1,დღის
3,ეგეთი
2,ეგერ
1,ეგეც
1,ეგრევე
2,ეგრე
17,ეგ
5,ერთი
4,ერთმანეთს
1,ერი
1,ესა
1,ესეთები
1,ესეთია
8,ესეთი
1,ესენი
1,ესეც
20,ესე
3,ესროლე
52,ეს
1,ეტკინებოდა
1,ექიმებმა
1,ექიმთან
2,ექიმის
1,ეცვათ
1,ვანთებთ
1,ვარსკვლავებია
1,ვარსკვლავებისკენ
1,ველოსიპედის
2,ველოსიპედი
1,ვერავინ
2,ვერ
3,ვიდეოს
2,ვინ
1,ვისი
1,ვის
1,ვიღაცას
1,ვიღებთ
1,ვიცით
1,ვიცი
2,ვნახოთ
2,ვოღებთ
1,ვუყურებ
2,ვქნა
2,ვცხოვრობთ
1,ვხედავ
1,ზევიდან
1,ზომავს
1,ზომაში
1,თავზე
1,თავიდანვე
1,თავისი
3,თავი
1,თავში
1,თანახმა
2,თან
1,თვალით
1,თვითმფრინავივით
1,თითი
3,თლის
1,თორემ
7,თუ
1,იარაღები
1,იარაღია
1,იარაღი
3,იგივე
2,იმას
2,იმიტომ
1,იმ
1,ინთებოდა
1,იპოვე
1,ისარი
1,ისე
3,ისვრიან
1,ისვრის
1,ისრები
1,ისროლე
1,ისროლო
4,ის
1,იქიდან
1,იქნება
1,იქნები
1,იქ
1,იღებს
2,იყენებდნენ
1,იყვნენ
1,იყოს
2,იყო
15,იცი
2,იძახი
2,კაკაო
1,კაკაო-თქო
1,კარგად
8,კარგი
1,კარდიოგრამას
1,კარდიოგრამა
3,კაცი
1,კაცუნა
5,კიდევ
1,კითხვებს
15,კი
1,კოვზი
1,კომბალი
1,კომბალს
1,კომპიუტერი
1,კოსმოსიდან
4,კოსმოსში
3,კოტე
1,კუმბა
1,ლეპტოპი
1,ლიანგადები
1,ლიანდაგებზე
1,ლიანდაგები
1,ლიანდაგი
1,მაგარია
4,მაგარი
1,მაგას
1,მაგიდის
1,მაგისთვისაა
1,მაგნიტები
3,მაგრამ
1,მაიკოს
1,მაინტერესებს
1,მამა
1,მამიკო
1,მანქანაა
1,მანქანა
1,მანქანები
1,მანქანის
2,მართალი
2,მარტო
2,მატარებელი
1,მატარებელს
1,მაქვს
2,მაშინ
5,მაჩვენე
1,მაჩვენო
1,მაცივარია
3,მაცივარი
1,მგონი
8,მერე
1,მესიჯები
1,მესმის
1,მეუბნები
2,მეც
8,მე
1,მიაერთე
1,მიარტყამ
1,მიდის
1,მიდიხარ
6,მიდი
1,მივწვდები
6,მითხარი
1,მიკროსკოპია
2,მიკროსკოპი
2,მიკრული
1,მილია
1,მილიდან
1,მიუერთეს
1,მიფრინავს
1,მიქნა
1,მიხვდები
2,მიხვდი
9,მოდი
1,მოვედი
14,მოიცადე
1,მომიტანე
5,მომიყევი
1,მომწონს
2,მორზეს
1,მოსული
1,მოძრაობს
1,მოხდა
4,მოხვდა
1,მოხვედროდა
1,მოჰკიდებ
1,მოჰკიდო
1,მრგვალია
1,მტვერსასრუტი
1,მუშაობენ
3,მუშაობს
3,მუცელში
5,მშვილდი
1,მშვილდ-ისარიც
1,მშვილდ-ისარი
3,მშვილდ-ისარს
1,მხარე
1,ნადირობისთვის
1,ნათურას
4,ნათურა
1,ნაპერწკალი
1,ნაჩვენები
1,ნახავ
2,ნახევარი
10,ნახე
1,ნახულობენ
1,ნახშირს
1,ნაჯახით
1,ნაჯახიც
3,ნაჯახი
1,ნაჯახს
4,ნელა
1,ნოემბერი
4,ნუ
1,ომშიც
1,ორგანოები
1,ორთქლმავალი
1,ორთქლმავლის
1,ორი
2,ორ
5,ოღონდ
1,ოცდაექვსი
1,ოცდარვა
1,ოცი
1,პატარაა
2,პატარას
6,პატარა
4,პირამიდა
1,პირდაპირ
1,პირველად
1,პირველყოფილი
1,პირი
2,პლანეტა
1,პლანეტებიც
1,პლანეტიდან
1,პლედიც
1,რაა
1,რაებს
1,რავი
1,რაზე
6,რაკეტა
1,რამეს
1,რანაირად
1,რანაირი
13,რას
3,რატომ
8,რაღაცა
1,რაღაცებს
2,რაღაც
58,რა
1,რენტგენი
1,რითი
1,რისთვის
1,როგორია
2,როგორი
10,როგორ
1,რომელიც
17,რომ
7,როცა
3,საათი
1,საბეჭდი
1,საბრძოლო
1,სადაა
1,სადაც
9,სად
1,საერთოდ
1,სათამაშო
1,საკრავი
1,სამის
2,სამკუთხედია
3,სამკუთხედი
2,სანდრე
1,საყინულეც
1,სახლები
2,სვამ
1,სთხოვე
1,სიარულის
1,სინამდვილეში
1,სპეციალურად
3,სულ
1,სუნთქავსო
1,სურათი
1,სწავლობ
1,სჭირდება
1,სხვანაირი
1,სხვანაირ
2,სხვა
1,ტაკოში
1,ტელევიზორია
1,ტელესკოპი
1,ტელეფონით
1,ტელეფონი
2,ტვინი
1,ტვირთი
1,უკან
3,უკვე
1,უკნიდან
1,უკრავს
17,უნდა
1,უნიტაზი
1,ურტყამდნენ
2,ურტყამს
1,უფრო
1,უყურებს
1,უყურო
1,უშავს
2,უშვებს
2,ფირფიტა
1,ფიქრობ
1,ქალის
1,ქალს
3,ქვას
1,ქვა
1,ქვებისგან
2,ქვებს
2,ღვინოს
1,ყველამ
1,ყველა
1,შეგიშლი
4,შეგიძლია
1,შეერჭობა
1,შეიძლება
1,შემთხვევით
1,შემიშალოთო
2,შემომხედე
1,შემოხვეული
1,შენთვის
1,შენი
12,შენ
1,შეტყობინებები
2,შეხედე
1,შვრება
2,შიგნიდან
8,შიგნით
1,შორიდან
2,შორს
1,შუბია
1,შუბიც
10,შუბი
3,შუბს
1,ჩაირეცხება
1,ჩაირთო
1,ჩაიხედები
1,ჩამოქაჩო
1,ჩამოწიე
1,ჩამრთველი
1,ჩამრთველს
1,ჩარეცხო
2,ჩართე
2,ჩართულია
1,ჩაქუჩივით
1,ჩაქუჩი
1,ჩაქუჩს
2,ჩემი
2,ჩვენ
1,ჩვეულებრივი
3,ჩქარა
1,ცდილობს
1,ცემს
2,ცეცხლია
1,ცეცხლის
4,ცეცხლი
3,ცეცხლს
1,ცივა
4,ცოტა
2,ცხელდება
1,ცხელი
1,ცხოველის
1,ცხოვრობდნენ
7,ძალიან
1,ძალით
2,ძველებური
1,ძველი
1,ძრავი
3,წავა
3,წავიკითხოთ
1,წაიკითხოს
1,წამით
3,წამი
1,წამოვა
2,წახვიდე
1,წელი
1,წეღან
1,წვავს
1,წვეტიანი
1,წვეტი
1,წვრილ
3,წიგნია
1,წიგნიდან
1,წიგნისთვის
5,წიგნი
1,წიგნში
1,წითელქუდას
1,წინ
1,წუთი
1,წყალი
2,ჭკუპ
1,ჭრის
1,ხათუნამ
2,ხანში
9,ხარ
4,ხატია
2,ხდება
4,ხედავ
1,ხელით
3,ხელი
1,ხელსაწმენდი
1,ხელს
1,ხელში
1,ხოლმე
1,ხომალდი
32,ხო
1,ჯერ
1,ჯიხურია
1,ჯიხური
1,ჯოხია
1,ჯოხი
1,ჯოხს
5,ჰა
3,ჰო
3,ჰქვია
4,ჰქონდათ
1,ჰქონდა
1,ჰქონდეს
1,ჰყავს
