Freq,Word
21,თუ
1,თქვი
1,თხელი
1,იზამ
2,იმას
1,იმაში
2,იმიტომ
2,იმ
1,ისეთივე
1,ისეთით
6,ისე
1,ისინი
1,ისიც
3,ის
2,იტირებს
1,იტკინე
1,იქიდან
2,იქით
4,იქნება
3,იქნები
3,იქ
1,იყავი
2,იყოს
2,იყო
6,იცი
2,იცოდე
1,იხუმრე
1,კამერაში
1,კამერაც
2,კამერა
2,კარაქიანი
2,კარაქიან
1,კარაქია
2,კარაქი
1,კარგად
1,კარგია
28,კარგი
1,კარტოფილიანია
1,კატლეტები
2,კაცო
1,კვერცხიც
1,კიდევაც
8,კიდევ
3,კი
1,კოვზით
1,კოვზიც
3,კოვზი
1,კოვზს
1,კრემსუპი
1,ლიფტი
1,ლუკმას
3,ლუკმა
1,ლურჯად
2,მაგაზე
3,მაგარი
4,მაგას
2,მაგაში
1,მაგიდას
1,მაგიდის
1,მაგით
1,მაგიტომ
8,მაგრამ
1,მაგ
3,მადლობა
1,მაინც
1,მაკარონი
1,მაკრატელი
2,მამას
1,მანამდე
1,მანდ
2,მართალია
1,მართკუთხედი
2,მართლა
4,მარილი
1,მარტო
1,მასას
1,მასეთი
1,მაქვს
18,მაშინ
1,მაჩვენე
1,მახსოვდა
1,მახსოვს
1,მგელი
5,მგონი
1,მეგობრები
1,მეოთხე
2,მეორე
24,მერე
1,მეტი
1,მეც
1,მეწყინა
1,მეწყინება
30,მე
1,მზე
1,მიდგი
4,მიდი
1,მიეკრობა
1,მივხედო
1,მითქვამს
6,მითხარი
1,მიიტანე
2,მინდაო
6,მინდა
1,მიწვდები
1,მობრუნდი
1,მოგაქვს
1,მოგინდეს
1,მოდიხარ
34,მოდი
1,მოეცხობა
1,მოეცხო
1,მოვალ
1,მოვზელ
1,მოვიდნენ
1,მოვიტანოთ
1,მოვიტან
2,მოვლენ
1,მოვწიოთ
2,მოზელა
1,მოზილე
2,მოზილო
1,მოთხუპნული
6,მოიტანე
4,მოიცადე
1,მოიცა
3,მოიწიე
3,მოიხარშება
1,მომეცი
4,მომიმზადე
1,მომინდება
1,მომიტანე
1,მორჩები
1,მოუვა
1,მოუხარშავი
2,მოხდა
2,მოხვალ
1,მოხვედი
1,მრგვალი
1,მუცელი
1,მშიერი
4,ნამცხვარი
3,ნამცხვარს
1,ნახავს
6,ნახე
1,ნელ-ნელა
1,ნეტა
2,ნიკოს
2,ნიშნავს
1,ნუ
2,ოდნავ
1,ოთხადგილიანია
2,ოთხი
1,ოიჰ
3,ორივე
3,ორი
1,ოქტომბერშია
2,ოღონდ
1,ო
1,პატარაა
1,პატარაც
1,პატარა
1,პატარებად
1,პინგვინი
2,პინგვინს
5,პირი
1,პურზე
2,პური
1,პურსო
1,პურს
1,რაზეც
1,რაზე
2,რამდენი
6,რამე
2,რანაირად
1,რანაირი
9,რას
1,რატოა
11,რატომ
2,რაღაცეები
1,რაღაცეებს
3,რაც
26,რა
1,რბილი
1,რეცეპტს
5,რითი
2,რისი
2,როა
1,როგორი
1,როგორც
7,როგორ
2,რომელი
1,რომელ
36,რომ
1,რძესთან
1,რძეს
1,საათია
1,სადღაც
5,სად
1,საერთოდ
1,სავარძელია
1,სავარძელიც
4,სავარძელი
1,სათლელი
1,საით
2,სალათი
1,სამზარეულოზე
3,სამზარეულოში
2,სამზარეულო
3,სამი
1,საუზმის
1,საუზმობ
1,საღამოს
2,საცერი
1,საწური
1,საჭმელია
3,საჭმელი
1,სახატავებზე
1,სახეზე
1,სკამები
1,სოფოს
1,სოფოც
1,სტუმრები
2,სულ
2,სუნი
2,სქელი
6,სჭირდება
2,სხვა
1,ტაკო
1,ტაკუცუნები
1,ტილო
1,ტორტის
1,ტორტი
2,ტორტს
2,უბრალოდ
1,უზარმაზარი
3,უთხარი
2,უკან
3,უკვე
15,უნდა
1,უნდოდა
5,უპ
1,ურტყამს
3,უფრო
1,უქენი
1,უყურე
1,უშავს
1,ფანქრებს
1,ფერადია
1,ფერიც
1,ფერი
1,ფეხები
1,ფრთები
2,ფქვილი
1,ფქვილს
2,ქაღალდი
2,ქენი
1,ქვემოდან
1,ქვეშ
1,ქვიშა
1,ქილა
2,ქნა
1,ქორწილია
1,ყავაა
1,ყავასთან
3,ყავა
2,ყავის
2,ყველაფერი
1,ყოველთვის
1,ყოფილა
1,ყოჩაღ
1,ყრი
1,შავი
7,შეგიძლია
1,შეგხედავს
1,შეეხე
1,შევურიოთ
1,შევჭამოთ
2,შევჭამ
1,შეიცვალა
1,შეიძლება
1,შემდეგი
2,შემეჭამა
1,შემოვაბრუნებ
1,შემომხედე
6,შენი
1,შენკენ
1,შენც
31,შენ
1,შერეული
1,შეურიე
6,შეჭამე
1,შეჭამე-მეთქი
5,შეჭამო
1,შეჭამს
5,შეჭამ
2,შეხედე
1,შეხვდება
1,შეხვდი
2,შვიდი
1,შვრება
1,შოკოლადის
2,შუქის
1,შუქი
1,ჩადე
1,ჩაისთან
1,ჩაის
3,ჩაი
1,ჩამოასხი
1,ჩამოგიტანოს
1,ჩამოგიტანს
2,ჩამომისხი
1,ჩამოსაკიდი
1,ჩამოწმინდე
1,ჩამოწმინდო
1,ჩანგალიც
4,ჩანს
2,ჩაყარო
5,ჩაყლაპე
1,ჩაყრი
1,ჩაწიე
2,ჩემი
1,ჩემკენ
1,ჩემსას
1,ჩვენ
1,ცაგერიდან
1,ცაგერში
1,ცომის
1,ცომს
1,ცოტაა
5,ცოტა
2,ცრიდა
1,ცრის
1,ცუდები
1,ცუდი
1,ძალა
6,ძალიან
2,წადი
1,წავედი
1,წავიდა
2,წავიკითხოთ
1,წაიღე
1,წამით
3,წამი
2,წამოიღე
2,წამომიღე
1,წეღან
1,წვენი
1,წვერები
4,წვნიანი
1,წვნიანს
2,წვნიანში
1,წიგნი
4,წრე
5,წუთი
5,წყალი
1,წყალმა
2,წყალს
1,ჭამაო
1,ჭამდი
1,ჭამე
1,ჭამის
3,ჭამო
1,ჭამ
1,ჭუჭყიანი
1,ხანი
2,ხარ
1,ხატვას
2,ხელით
2,ხელი
1,ხოდა
12,ხომ
26,ხო
3,ხუთამდე
1,ხუთი
1,ჯამი
1,ჯამში
5,ჯერ
3,ჯობია
1,ჰანდ
2,ჰა
1,ჰო
