Freq,Word
1,წყლიანია
1,ხაზიც
1,ხაზი
2,ხარ
5,ხატავს
2,ხატავ
1,ხატვაში
2,ხატვა
1,ხდება
1,ხეა
1,ხეებიც
1,ხელები
1,ხეს
1,ხეც
7,ხე
3,ხის
1,ხოდა
26,ხო
3,ჯერ
1,ჯოხით
1,ჯოხი
1,ჰა
2,ჰგავს
9,ჰო
