Freq,Word
1,შეიწვება
1,შემოხვიდე
1,შენი
1,შენც
26,შენ
1,შეშა
3,შეხედე
3,შვიდამდე
3,შვიდი
1,შვილს
1,შვრება
1,შოკოლადის
1,შუქი
1,ჩადე
3,ჩავასხამ
1,ჩავდე
2,ჩავყაროთ
1,ჩავყარო
1,ჩავყლაპო
1,ჩამიყლაპია
2,ჩემი
4,ჩემს
7,ჩქარა
1,ცომი
1,ცოტაა
2,ცოტა
2,ცუდებია
2,ცუდია
4,ცუდი
1,ცუღლუტობს
2,ძლიერი
2,წადი
1,წავიდა
2,წამოვიდა
1,წამს
2,წვენი
1,წვიმაა
2,წვიმა
2,წვნიანი
4,წვნიანს
6,წუთი
1,წუთში
6,წყალი
5,წყალს
2,წყლიანი
1,წყლის
2,ჭამა
2,ჭამს
2,ხათუნას
2,ხანი
1,ხატვა
1,ხელით
1,ხელი
1,ხვაცუნობს
5,ხომ
1,ხორცის
10,ხო
1,ხუთამდე
1,ჯამში
7,ჯერ
3,ჰა
2,ჰე
