Freq,Word
1,დიდიო
2,დიდი
2,დიდ
2,დილით
1,დისვარე
3,დომინოები
1,დომინოს
2,დომინო
1,დოქი
1,დროა
2,დროს
4,დუღს
4,დღეს
1,დღე
1,დღის
1,ეგა
2,ეგეთი
2,ეგეც
2,ეგრე
27,ეგ
1,ერთად
2,ერთიანი
11,ერთი
1,ერთ
3,ესა
1,ესეა
1,ესეთი
9,ესენი
1,ესეც
10,ესე
67,ეს
2,ეტევა
1,ეუბნება
1,ექიმობანას
1,ექნებათ
2,ეწერა
1,ვაკეთებ
2,ვართ
3,ვარ
2,ვაშლის
9,ვერ
1,ვიარო
1,ვითამაშეთ
1,ვითამაშოთ
9,ვითომ
2,ვინაა
1,ვინა
17,ვინ
1,ვიოლინოა
3,ვიოლინოზე
2,ვიოლინო
1,ვისავით
2,ვისა
2,ვისია
1,ვისი
6,ვის
1,ვიღაცაა
1,ვიღაცას
1,ვიყავით
1,ვიცით
7,ვიცი
1,ვიცოდე
2,ვკითხულობდით
4,ვნახოთ
1,ვსუნთქავთ
1,ვუკეთებთ
1,ვულკანიდან
1,ვულკანი
1,ვფიქრობ
1,ვქნათ
1,ვქნა
1,ვცხოვრობთ
5,ვხედავ
1,ზედა
2,ზევიდან
1,ზევით
2,ზის
1,ზურგიკო
1,ზღაპარი
5,თავი
1,თამაშის
1,თამაშობდა
1,თამაშობ
1,თაფლიკო
3,თაფლი
2,თაფლს
1,თეთრი
1,თერთმეტის
2,თვალში
2,თვითმფრინავი
1,თითიც
1,თითს
1,თმას
9,თმა
1,თმებია
1,თმები
3,თმის
5,თორემ
1,თოჯინა
2,თოჯინები
18,თუ
1,იაია
1,იარო
4,იას
1,იატაკზე
2,ია
2,იგი
1,ითამაშე
1,ილია
1,იმას
1,იმიდან
8,იმიტომ
1,იმ
1,იპარსავ
1,ირაკლისაც
2,ირაკლი
1,ისა
1,ისევ
1,ისეთი
1,ისე
1,ისინი
5,ის
1,იქით
2,იქნება
1,იქ
1,იღლიაა
5,იღლია
1,იყავი
6,იყო
32,იცი
1,იცნობ
1,იცოდე
1,იჭრება
1,იჯდა
1,კაკადუსი
3,კაკადუ
1,კაკუნობს
3,კარგად
2,კარგია
12,კარგი
2,კარის
7,კაცო
1,კბილზე
2,კბილის
1,კეცავს
1,კვარაცხელია
2,კვერცხიკო
1,კვერცხი
1,კიბეებზე
25,კიდევ
2,კიდე
1,კისერი
17,კი
2,კოშკში
1,ლამაზად
3,ლამაზი
1,ლეგოები
2,ლიმონის
2,ლიფტი
1,ლობიო
1,ლოგინზე
1,ლოგინის
1,ლოგინს
1,ლოგინში
1,მაგაზე
1,მაგარი
1,მაგარსკი
3,მაგას
2,მაგაში
1,მაგისი
1,მაგიტომ
1,მაგიტო
2,მაგრამ
3,მაგ
2,მადლობა
2,მათბობდი
1,მათბობს
1,მათბობ
9,მათე
3,მაიკო
1,მაიმუნია
2,მაიმუნის
1,მაიმუნს
1,მაინტერესებს
3,მაისური
1,მაკრატელი
1,მაკრატლით
1,მალე
1,მამამ
1,მამაშენი
1,მამაჩემის
2,მამაჩემს
1,მამიდაშენები
1,მანდაცაა
8,მანდ
1,მანქანასავით
1,მანქანას
2,მანქანა
1,მარა
7,მართლა
1,მარიამის
2,მარიამ
1,მასეთი
1,მასწავლებელს
1,მასწავლე
4,მაქვს
1,მაშინ
7,მაჩვენე
2,მაჩუქა
2,მახსოვს
3,მეორე
1,მეო
22,მერე
1,მერვეზე
1,მესმის
1,მეტად
1,მეყიდოს
1,მეშვიდეზე
1,მეშლება
1,მეც
5,მეძინება
1,მეხუთე
25,მე
1,მთაში
1,მთა
1,მთელი
1,მთელ
1,მიბოდიალობს
1,მიდიხარ
9,მიდი
1,მითხარით
2,მითხარი
1,მინდა
1,მირტყამ-თქო
6,მიყვარს
3,მიშომ
3,მიშოს
1,მიშო
1,მიცურავს
5,მიწაზე
1,მიხვდები
1,მიხვედი
1,მიხვიდე
1,მიჰყავს
1,მოაძრეს
1,მოაძრობენ
1,მოაჯდებიან
1,მოგადებ
1,მოგაშორო
1,მოგდის
1,მოგინდება
1,მოგიტანეს
1,მოგიწმინდო
1,მოგროვდეს
2,მოგცა
4,მოგწონს
2,მოდის
9,მოდი
1,მოვაგროვებ
1,მოვალ
1,მოვახერხეთ
3,მოვიდა
7,მოიცადე
4,მოიცა
2,მომეცი
1,მომეხუტე
1,მომისმინე
1,მომიყევი
1,მომწონს
1,მონაწილეობს
2,მოსწონდა
2,მოტრიალდი
2,მოყევი
1,მოჩოჩდი
1,მოჰყვება
2,მულთფილმი
3,მცივა
1,მწერია
1,მწვანედ
1,მწვანე
1,მხარეს
1,ნაბიჯს
1,ნალები
2,ნალებს
1,ნამდვილად
1,ნამდვილ
1,ნამეტანი
1,ნამცხვარიც
2,ნამცხვარი
1,ნამცხვარსაც
2,ნამცხვარს
5,ნანას
1,ნანახი
1,ნანა
1,ნაყიდი
1,ნაჩუქარი
1,ნაცრისფერი
4,ნაძვის
1,ნაწილის
1,ნაწილი
1,ნახატები
1,ნახევარზე
7,ნახე
1,ნელა
1,ნელ-ნელა
1,ნერვები
1,ნესტოებიდან
2,ნესტო
1,ნინო
1,ნიორი
1,ნიორს
1,ნიშნავს
1,ნოდარი
1,ნოდარმა
3,ნუ
1,ობობაა
3,ობობა
2,ოთახში
1,ოპა
1,ოპლა
1,ორთქლი
1,ორიანის
1,ორიანი
5,ორი
2,ოღონდ
1,ოცდასამი
1,პატარაზე
3,პატარა
1,პირველი
1,ჟღვლინტები
4,რაებია
1,რაები
1,რავი
3,რაზე
2,რამდენი
2,რამსიგრძე
2,რამხელა
8,რანაირად
1,რანაირია
7,რანაირი
5,რაპუნცელი
1,რასაც
17,რას
9,რატომ
4,რაღაცა
2,რაღაცები
1,რაღაც
3,რაც
71,რა
1,რეცხავს
1,რითი
5,რისი
1,რის
2,რკინის
3,როგორი
18,როგორ
2,როდის
1,რომაა
1,რომელია
2,რომელი
1,რომელს
3,რომელ
62,რომ
1,როცა
2,რქები
1,საათი
2,სადა
15,სად
3,საერთოდ
5,სათამაშოა
2,სათამაშოებს
2,სათამაშოს
4,სათამაშო
1,საიდანაც
3,საიდან
1,საით
2,სამაგრი
1,სამაგრს
2,სამი
1,საპარსზე
1,საპარსი
1,საპონს
1,სარეცხი
1,სართულზე
1,სასაცილო
1,სატაცურია
1,საჭმელია
2,საჭმელი
2,სახეა
1,სახეები
1,სახელი
1,სახეს
2,სახლამდე
2,სახლია
1,სახლიკოა
1,სახლი
2,სახლს
4,სახლში
1,სექტემბერი
1,სიარული
1,სიტყვა
1,სკოლაში
1,სოკოს
1,სტაფილოს
1,სტაფილო
4,სულ
1,სწორია
1,სწორი
1,სხვათაშორის
2,სხვა
1,ტამტამი
1,ტანიც
1,ტანი
1,ტანსაცმელი
1,ტუჩები
1,უბედურებაა
1,უბრალოდ
1,უზომოდ
1,უთხარი
1,უკან
3,უკვე
2,უკრავს
10,უნდა
1,უფრო
5,უყვარს
3,უყურე
2,უშავს
1,უშვრება
2,უცებ
1,უცებ-უცებ
1,უჭირავს
1,უხარია
1,ფანჯარაა
1,ფანჯარა
1,ფაფა
2,ფერის
2,ფეხებზე
1,ფეხებითაც
3,ფეხებით
4,ფეხები
3,ფეხით
1,ფეხის
1,ფეხიც
1,ფეხსაცმელები
1,ფისი
1,ფრთებიანი
1,ფრთები
1,ფრთებს
1,ფურცელაძე
2,ფურცელი
3,ფუტკარი
1,ფუტკრის
1,ქართული
2,ქეთის
6,ქეთი
3,ქენი
2,ქვეშ
2,ქვია
1,ღეჭავ
1,ღრუბლები
1,ყავისფერია
1,ყვავილების
1,ყვავილებს
1,ყვავილია
2,ყვავილი
1,ყვავილს
1,ყველაზე
1,ყველანაირი
1,ყველაფერი
1,ყველა
2,ყველის
1,ყოველ
2,ყოფილა
2,ყრია
1,ყუთზე
1,ყუთია
2,ყურები
1,შავიც
5,შავი
1,შარვალი
1,შეგაწუხებს
1,შეგვერჭოს
1,შეგიძლია
1,შეგხვდა
1,შეერჭოს
1,შევაერთებ
1,შევწვათ
1,შეივსოს
1,შეიკეცავს
1,შეინახე
2,შემოატრიალე
1,შემცივდა
4,შენი
2,შენც
1,შენხელა
30,შენ
3,შეყავი
1,შეწვი
3,შეხედე
2,შეხტი
2,შვრება
3,შიგნით
1,შლის
2,შუქი
5,ჩააგდე
1,ჩააჟღვინტე
1,ჩააჟღვლინტე
1,ჩაასხამ
3,ჩააქრეთ
1,ჩაგვყრი
2,ჩაგიდო
3,ჩაგივა
1,ჩაგყავს
1,ჩადებ
2,ჩადე
2,ჩავდოთ
1,ჩაიდება
1,ჩაიდნიდან
1,ჩაიყვანე
1,ჩაიცმევა
2,ჩაი
1,ჩამოიტანა
1,ჩასადები
2,ჩაუშვი
5,ჩაყარე
1,ჩელოს
1,ჩემია
1,ჩემოდანზე
1,ჩემოდანი
1,ჩემს
3,ჩვენი
1,ჩვენს
4,ჩვენ
1,ჩიტია
1,ცალკე
1,ცარცები
1,ცარცი
1,ცეკვავს
1,ციმციმებს
3,ცოტათი
7,ცოტა
1,ცხენის
1,ცხენიც
6,ცხენი
1,ცხენს
1,ცხვირზე
1,ცხვირის
6,ცხვირი
1,ცხოველს
1,ძაან
23,ძალიან
1,ძველი
1,ძილის
1,ძროხას
2,ძროხა
2,წავიდეს
3,წავიდე
1,წაისვა
2,წამიკითხე
3,წამი
2,წამოდი
2,წამოვალ
1,წარბები
1,წახვედი
1,წელი
1,წერია
1,წესია
1,წვრილია
1,წიგნები
1,წიგნზე
1,წიგნია
2,წიგნი
1,წიგნში
1,წითელქუდა
3,წინ
4,წუთი
1,წუთს
1,წყალს
1,ჭამე
1,ხანში
2,ხარ
1,ხატავდა
1,ხატია
1,ხაჭოს
3,ხდება
1,ხდებოდა
2,ხედავ
1,ხეზე
5,ხელი
1,ხელს
2,ხელში
1,ხე
2,ხვალ
1,ხილი
1,ხინკალია
2,ხინკალიც
4,ხინკალი
2,ხინკალს
1,ხინკლები
2,ხის
3,ხმამაღლა
3,ხმა
1,ხნის
3,ხოდა
9,ხოლმე
1,ხომ
1,ხორცის
42,ხო
1,ჯაგრისია
1,ჯერზე
3,ჯერ
1,ჯიბეში
1,ჯობია
6,ჰა
1,ჰკითხე
4,ჰო
11,ჰქვია
1,ჰყავთ
1,ჰყავს
